id_releve,orga_fournisseur,programmes,date_releve_deb,date_releve_fin,releve_type,observateurs,insee,lieudit,comm_loc,comm_milieu,lithologie,geologie,exposition,pente,rec_total,refbiblio,page,code_perso,id_precision,x_l93,y_l93
10971286,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B4,P,968859,6431532
10971287,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968696,6431864
10971288,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,ALBERT Christophe / DELENATTE Blandine,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969229,6432176
10971289,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud-Ouest,,,,,Band : B2,P,968655,6431982
10971290,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B2,P,968592,6432186
10971291,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968514,6432328
10971292,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : B2,P,968643,6431959
10971293,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B3,P,968882,6432030
10971294,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968728,6431938
10971295,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968544,6432153
10971296,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,INCONNU ,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B4,P,968935,6431560
10971297,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B4,P,968919,6431505
10971298,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968644,6431940
10971299,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B3,P,968867,6432026
10971300,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Nord,,,,,Band : B1,P,968559,6432230
10971301,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968653,6431903
10971302,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,DENTANT Cédric / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969241,6431693
10971303,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,NICOLAS Marie-Geneviève / ALBERT Christophe,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B4,P,968785,6431645
10971304,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud-Est,,,,,Band : B4,P,968961,6431449
10971305,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,DENTANT Cédric / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969217,6431727
10971306,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968545,6432264
10971307,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B2,P,968643,6432054
10971308,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,NICOLAS Marie-Geneviève / ALBERT Christophe,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B3,P,968917,6431956
10971309,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968518,6432287
10971310,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,DENTANT Cédric / ALBERT Christophe / DELENATTE Blandine,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969309,6432074
10971311,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B3,P,968917,6431851
10971312,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,DENTANT Cédric / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud-Ouest,,,,,Band : C,P,969182,6431906
10971313,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B2,P,968604,6432192
10971314,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B2,P,968589,6432057
10971315,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B3,P,968748,6432064
10971316,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968524,6432358
10971317,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B4,P,968938,6431457
10971318,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968544,6432284
10971319,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968536,6432269
10971320,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968671,6431899
10971321,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B4,P,968948,6431492
10971322,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,ALBERT Christophe / DELENATTE Blandine,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : C,P,969110,6432152
10971323,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B3,P,968877,6431834
10971324,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B3,P,968823,6431800
10971325,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B3,P,968793,6431860
10971326,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B2,P,968587,6432140
10971327,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968527,6432309
10971328,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B3,P,968806,6432023
10971329,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968551,6432274
10971330,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,ALBERT Christophe / DELENATTE Blandine,5101,Glacier Blanc,,Marge pro-glaciaire,,,Nord-Ouest,,,,,Band : C,P,969296,6431943
10971331,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968632,6432090
10971332,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968764,6431896
10971333,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,NICOLAS Marie-Geneviève / ALBERT Christophe,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B3,P,968832,6431686
10971334,Parc National des Ecrins,ROCVEG,7/18/2019,7/18/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B3,P,968810,6431895
10971335,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud-Ouest,,,,,Band : B2,P,968651,6432013
10971336,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968670,6432000
10971337,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,DENTANT Cédric / CHAUVEAU Aristide,5101,Glacier Blanc,,Marge pro-glaciaire,,,Plat (peu marquée),,,,,Band : B1,P,968555,6432149
10971338,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,DENTANT Cédric / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969189,6431996
10971339,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968660,6432001
10971340,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,INCONNU ,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B4,P,968914,6431604
10971341,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Nord-Est,,,,,Band : B4,P,968887,6431546
10971342,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968721,6431958
10971343,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B2,P,968694,6431994
10971344,Parc National des Ecrins,ROCVEG,7/22/2019,7/22/2019,Relevé de terrain,ALBERT Christophe / MOINE Rémy,5101,Glacier Blanc,,Marge pro-glaciaire,,,Est,,,,,Band : B4,P,968862,6431583
10971345,Parc National des Ecrins,ROCVEG,7/19/2019,7/19/2019,Relevé de terrain,ALBERT Christophe / VERGELY Richard,5101,Glacier Blanc,,Marge pro-glaciaire,,,Sud,,,,,Band : B1,P,968615,6432004
10971347,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,DENTANT Cédric / ALBERT Christophe / DELENATTE Blandine,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969245,6432121
10971348,Parc National des Ecrins,ROCVEG,7/23/2019,7/23/2019,Relevé de terrain,ALBERT Christophe / DELENATTE Blandine,5101,Glacier Blanc,,Marge pro-glaciaire,,,Ouest,,,,,Band : C,P,969254,6431845
12117792,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 1,P,1014744,6552636
12117800,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 1,P,1014709,6552615
12117804,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Plant_cover: 1.5,,,,,<5%,,,Band : 1,P,1014720,6552637
12117808,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 1,P,1014701,6552641
12117811,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 2,P,1014766,6552637
12117848,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 2,P,1014788,6552640
12117852,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 2,P,1014800,6552657
12117899,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 2,P,1014838,6552576
12117901,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 2,P,1014847,6552608
12117905,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 3,P,1014881,6552624
12117906,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 3,P,1014900,6552630
12117908,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Total substrat: 93.5; Gravel: 3.5,,,,,5-10%,,,Band : 3,P,1014894,6552599
12117909,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 4,P,1014905,6552671
12117923,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 2012-2017,P,1014726,6552619
12117924,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 2012-2017,P,1014729,6552594
12117926,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 2012-2017,P,1014753,6552610
12117927,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 2012-2017,P,1014774,6552605
12117928,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,,,,Band : 2012-2017,P,1014755,6552589
12117930,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 2012-2017,P,1014798,6552582
12117932,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 2012-2017,P,1014824,6552550
12117934,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 2012-2017,P,1014800,6552630
12117937,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,<5%,,,Band : 2005-2012,P,1014805,6552613
12117938,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 2005-2012,P,1014835,6552598
12117939,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 2005-2012,P,1014848,6552635
12118011,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 2001-2005,P,1014871,6552640
12118012,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 2001-2005,P,1014879,6552664
12118013,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 2001-2005,P,1014888,6552645
12118014,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 2001-2005,P,1014874,6552668
12118015,Conservatoire botanique national alpin,ROCVEG,8/27/2020,8/27/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 2001-2005,P,1014865,6552692
12118025,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 1985-2001,P,1014932,6552591
12118027,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 1985-2001,P,1014984,6552642
12118028,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 1985-2001,P,1014937,6552694
12118051,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,,P,1015006,6552686
12123258,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,,P,1015021,6552654
12123260,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,,P,1015042,6552664
12123261,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,25-50%,,,,P,1015031,6552734
12123269,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 1985-2001,P,1014924,6552605
12123271,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 1985-2001,P,1014952,6552619
12123272,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Total substrat: 94.5 ; Sand: 86.5,,,,,5-10%,,,Band : 1985-2001,P,1014918,6552672
12123275,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 1985-2001,P,1014916,6552711
12123299,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,,P,1014987,6552710
12123300,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,5-10%,,,Band : 1985-2001,P,1015024,6552704
12123302,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,50-75%,,,Band : 1985-2001,P,1015051,6552685
12123303,Conservatoire botanique national alpin,ROCVEG,8/28/2020,8/28/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,10-25%,,,Band : 1985-2001,P,1015059,6552714
12123312,Conservatoire botanique national alpin,ROCVEG,8/26/2020,8/26/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,,,,,,25-50%,,,Band : LIA,P,1015238,6552442
12123315,Conservatoire botanique national alpin,ROCVEG,8/26/2020,8/26/2020,Relevé de terrain,VALLEE Sophie / CARLSON Brad / RANDIN Christophe / ZIMMER Anaïs,,Glacier d'Orny,Glacier d'Orny,Plant_Cover=44.5 ,,,,,25-50%,,,Band : LIA,P,1015218,6552430
