cd_ref,famille,nom_valide,nom_cite,cd_nom,nom_reconnu,nom_reconnu_ss_date,nom_reconnu_ss_auteur,ID,rang_taxinomique,N°_Taxinomique_BDNFF,N°_Nomenclatural_BDNFF,code_CATMINAT,NOM_SCIENTIFIQUE,CHOROLOGIE,inflorescence,sexualité,ordre_maturation,pollinisation,fruit,dissémination,couleur_fleur,macule,floraison,type_ligneux,Champ17,TYPE_BIOLOGIQUE,FORMATION_VEGETALE,CARACT_ECOLOG_HABITAT_OPTI,INDICATION_PHYTOSOCIOLOGIQUE_CARACTERISTIQUE,INDICATION_CARACTERISTIQUE_TRANSGRESSIVE,INDICATION_DIFFERENTIELLE_1,INDICATION_DIFFERENTIELLE_2,INDICATION_DIFFERENTIELLE_3,Lumière,Température,Continentalité,Humidité_atmosphérique,Humidité_édaphique,Réaction_du_sol_(pH),Niveau_trophique,Salinité,Texture,Matière_organique,Lichtzahl,Temperaturzahl,Kontinentalität,Feuchtzahl,Reaktionszahl,Nutrients,Salz,CLASSE_(-opsida),SUBCLASSE_(-idae),Clade_intermédiaire,SUPERORDRE_(-anae),Champ47,Champ48,Champ49,ORDRE_(-ales),FAMILLE_(-aceae),numSpA,numSpB,numSpH,nomA,nomB,nomH
120057,Salicaceae,"Salix herbacea L., 1753","Salix herbacea L., 1753",120057,"Salix herbacea L., 1753",Salix herbacea L.,Salix herbacea,7301,esp,5160,59571,11/6.,Salix herbacea L.,circumboréal,épi simple,dioïque,,anémogame,capsule,anémochore,vert,,8-Jun,,,cfru,hémicryptophytaie,"pelouses arctico-alpines climaciques, chionophiles, mésohygrophiles",Salicetea herbaceae Braun-Blanquet 1948,,,,,7,1,4,8,7,3,4,0,6,1,7,2,3,7,3,4,0,Magnoliopsida,Magnoliidae,Eudicots,Rosanae,,,Rosids,Malpighiales,Salicaceae,0,0,786,,,Salix herbacea
120085,Salicaceae,"Salix laggeri Wimm., 1854","Salix laggeri Wimm., 1854",120085,"Salix laggeri Wimm., 1854",Salix laggeri Wimm.,Salix laggeri,7302,esp,5168,59628,15/4.,Salix laggeri Wimm.,orophyte alpien,épi simple,dioïque,,anémogame,capsule,anémochore,,,,arbrisseau,3,b-cad,nanophanérophytaie,"buissons d'arbrisseaux mésohydriques, subalpins",Salici appendiculatae - Alnetea alnobetulae Lacoste 1985,,,,,8,3,7,8,6,7,4,0,4,4,,,,,,,,Magnoliopsida,Magnoliidae,Eudicots,Rosanae,,,Rosids,Malpighiales,Salicaceae,0,816,7280,,Salix laggeri B,Salix laggeri H
120135,Salicaceae,"Salix myrsinifolia Salisb., 1796","Salix myrsinifolia Salisb., 1796",120135,"Salix myrsinifolia Salisb., 1796",Salix myrsinifolia Salisb.,Salix myrsinifolia,7304,esp,5165,59724,15/4.,Salix myrsinifolia Salisb.,eurasiatique,épi simple,dioïque,,anémogame,capsule,anémochore,rose,,,arbrisseau,4,b-cad,nanophanérophytaie,"buissons d'arbrisseaux mésohydriques, subalpins",Salici appendiculatae - Alnetea alnobetulae Lacoste 1985,Franguletea alni Doing 1962,Salici cinereae - Viburnion opuli (Passarge 1985) de Foucault 1991,,,7,3,6,8,7,7,5,0,3,4,7,4,6,7=,8,6,0,Magnoliopsida,Magnoliidae,Eudicots,Rosanae,,,Rosids,Malpighiales,Salicaceae,7108,800,7132,Salix nigricans A,Salix nigricans B,Salix nigricans H
120193,Salicaceae,"Salix reticulata L., 1753",Salix reticulata L.,120193,"Salix reticulata L., 1753",Salix reticulata L.,Salix reticulata,7315,esp,5174,59875,11/6.0.2,Salix reticulata L.,arctico-alpin,épi simple,dioïque,,anémogame,capsule,anémochore,rose,,8-Jun,,,cfru,hémicryptophytaie,"pelouses alpines climaciques chionophiles, basophiles",Arabidetalia caeruleae Rübel 1933 ex Nordhagen 1936,,,,,8,1,4,8,6,9,3,0,6,1,8,2,,6,9,3,0,Magnoliopsida,Magnoliidae,Eudicots,Rosanae,,,Rosids,Malpighiales,Salicaceae,0,0,785,,,Salix reticulata
120195,Salicaceae,"Salix retusa L., 1759","Salix retusa L., 1759",120195,"Salix retusa L., 1759",Salix retusa L.,Salix retusa,7316,esp,5175,59880,11/6.0.2,Salix retusa L.,orophyte européen,épi simple,dioïque,,anémogame,capsule,anémochore,jaune,,8-Jun,,,cfru,hémicryptophytaie,"pelouses alpines climaciques chionophiles, basophiles",Arabidetalia caeruleae Rübel 1933 ex Nordhagen 1936,,,,,7,1,4,8,6,8,4,0,6,1,7,2,4,6,8,4,0,Magnoliopsida,Magnoliidae,Eudicots,Rosanae,,,Rosids,Malpighiales,Salicaceae,0,0,787,,,Salix retusa
120219,Salicaceae,"Salix serpyllifolia Scop., 1772","Salix serpyllifolia Scop., 1772",120219,"Salix serpyllifolia Scop., 1772",Salix serpyllifolia Scop.,Salix serpyllifolia,7317,esp,7498,59941,11/6.0.2.0.1,Salix serpyllifolia Scop.,orophyte alpien,épi simple,dioïque,,anémogame,capsule,anémochore,jaune,,8-Jun,,,cfru,hémicryptophytaie,"pelouses alpines climaciques chionophiles, basophiles",Arabidion caeruleae Braun-Blanquet in Braun-Blanquet & Jenny 1926,,,,,7,1,4,8,6,9,2,0,6,1,7,2,4,4,9,2,0,Magnoliopsida,Magnoliidae,Eudicots,Rosanae,,,Rosids,Malpighiales,Salicaceae,0,0,788,,,Salix serpyllifolia
120965,Saxifragaceae,"Saxifraga aizoides L., 1753","Saxifraga aizoides L., 1753",120965,"Saxifraga aizoides L., 1753",Saxifraga aizoides L.,Saxifraga aizoides,7453,esp,5214,60585,04/2.0.2.0.3,Saxifraga aizoides L.,arctico-alpin,racème de racèmes,hermaphrodite,,entomogame,capsule,barochore,jaune,,9-Jun,,,hsto,hémicryptophytaie,"hémicryptophytaies des sources neutrophiles, montagnardes à subalpines",Arabidion soyeri subsp. subcoriaceae Julve 1993 prov.,,Junco triglumis - Equisetetalia variegati (Julve 1983 em. de Foucault 1984) Julve 1993,,,7,3,6,9,8,7,3,0,4,9,8,3,3,9=,8,3,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1491,,,Saxifraga aizoides
120973,Saxifragaceae,"Saxifraga androsacea L., 1753","Saxifraga androsacea L., 1753",120973,"Saxifraga androsacea L., 1753",Saxifraga androsacea L.,Saxifraga androsacea,7454,esp,5215,60605,11/6.0.2,Saxifraga androsacea L.,eurasiatique,racème simple,hermaphrodite,,entomogame,capsule,barochore,blanc,,8-Jul,,,hces,hémicryptophytaie,"pelouses alpines climaciques chionophiles, basophiles",Arabidetalia caeruleae Rübel 1933 ex Nordhagen 1936,,,,,7,1,5,7,7,8,4,0,5,1,7,2,5,7,8,4,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1512,,,Saxifraga androsacea
120978,Saxifragaceae,"Saxifraga aspera L., 1753","Saxifraga aspera L., 1753",120978,"Saxifraga aspera L., 1753",Saxifraga aspera L.,Saxifraga aspera,7457,esp,5218,60617,08/2.1.1,Saxifraga aspera L.,orophyte méridional,racème simple,hermaphrodite,,entomogame,capsule,barochore,blanc,,8-Jul,,,hces,hémicryptophytaie,"lithophytes des replats de falaises européennes, acidophiles, subalpines à alpines",Androsacetalia vandellii Braun-Blanquet in Meier & Braun-Blanquet 1934,,,,,8,3,4,6,4,3,2,0,8,1,8,3,5,4,3,2,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1455,,,Rhodiola rosea
120988,Saxifragaceae,"Saxifraga bryoides L., 1753","Saxifraga bryoides L., 1753",120988,"Saxifraga bryoides L., 1753",Saxifraga bryoides L.,Saxifraga bryoides,7459,esp,5223,60640,08/2.1.1,Saxifraga bryoides L.,orophyte européen,racème simple,hermaphrodite,,entomogame,capsule,barochore,blanc,,8-Jul,,,heri,hémicryptophytaie,"lithophytes des replats de falaises européennes, acidophiles, subalpines à alpines",Androsacetalia vandellii Braun-Blanquet in Meier & Braun-Blanquet 1934,,Sedetalia forsteriani Julve 2014 ord. nov. hoc loco,Festucion eskiae Braun-Blanquet 1948,,9,1,5,6,4,3,2,0,8,1,9,1,4,5,3,2,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1505,,,Saxifraga aspera
121047,Saxifragaceae,"Saxifraga exarata Vill., 1779","Saxifraga exarata Vill., 1779",121047,"Saxifraga exarata Vill., 1779",Saxifraga exarata Vill.,Saxifraga exarata,7478,esp,5243,60730,08/2.2.1.0.10,Saxifraga exarata Vill.,orophyte alpien,racème simple,hermaphrodite,,entomogame,capsule,barochore,blanc,,,,,hces,hémicryptophytaie,"lithophytes des dalles en pente de falaises basophiles, subalpins à montagnards, alpiens et auvergnat",Potentillion caulescentis Braun-Blanquet in Braun-Blanquet & Jenny 1926,,,,,8,1,8,5,5,8,3,0,7,1,8,1,,4,2,2,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1494,,,Saxifraga diapensioides
121115,Saxifragaceae,"Saxifraga moschata Wulfen, 1781",Saxifraga moschata,121115,"Saxifraga moschata Wulfen, 1781",Saxifraga moschata Wulfen,Saxifraga moschata,7496,esp,5248,60878,08/2.2.1,Saxifraga moschata Wulfen,orophyte européen,racème simple,hermaphrodite,,entomogame,capsule,barochore,"jaune, rose",,,,,hces,hémicryptophytaie,"lithophytes des dalles en pente de falaises basophiles, orophiles",Potentilletalia caulescentis Braun-Blanquet in Braun-Blanquet & Jenny 1926,,,,,8,1,5,5,5,5,3,0,8,1,,,,,,,,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,10566,,,Saxifraga giziana *
121132,Saxifragaceae,"Saxifraga oppositifolia L., 1753","Saxifraga oppositifolia L., 1753",121132,"Saxifraga oppositifolia L., 1753",Saxifraga oppositifolia L.,Saxifraga oppositifolia,7499,esp,5267,60917,08/20.0.6.0.1,Saxifraga oppositifolia L.,circumboréal,racème simple,hermaphrodite,,entomogame,capsule,barochore,"bleu, rose",,,,,hsto,hémicryptophytaie,Gprts vivaces des éboulis fins stabilisés sur schistes calcareux et moraines des étages alpin et nival,Drabion hoppeanae Zollitsch 1968,,,,,7,1,5,6,6,7,2,0,4,1,8,2,3,5,8,2,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1485,,,Saxifraga biflora
121139,Saxifragaceae,"Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768",121139,"Saxifraga paniculata Mill., 1768",Saxifraga paniculata Mill.,Saxifraga paniculata,7501,esp,30481,75489,08/2.2.1,Saxifraga paniculata Mill.,circumboréal,racème de racèmes,hermaphrodite,,entomogame,capsule,barochore,blanc,,,,,heri,hémicryptophytaie,"lithophytes des dalles en pente de falaises basophiles, orophiles",Potentilletalia caulescentis Braun-Blanquet in Braun-Blanquet & Jenny 1926,,,,,7,2,5,4,3,8,2,0,8,1,7,3,3,3,8,2,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Saxifragaceae,0,0,1519,,,Saxifraga moschata
611356,Asteraceae,"Scorzoneroides pyrenaica (Gouan) Holub, 1977","Scorzoneroides pyrenaica (Gouan) Holub, 1977",611356,"Scorzoneroides pyrenaica (Gouan) Holub, 1977",Scorzoneroides pyrenaica (Gouan) Holub,Scorzoneroides pyrenaica,7619,esp,1013,101187,09/1.0.2,Scorzoneroides pyrenaica (Gouan) Holub,orophyte méridional,capitule simple,hermaphrodite,,entomogame,akène,anémochore,jaune,,,,,hros,hémicryptophytaie,pelouses acidophiles montagnardes à subalpines,Trifolio alpini - Meetalia athamantici de Foucault 1994,,,,,8,3,3,6,5,3,2,0,3,4,,,,,,,,Magnoliopsida,Magnoliidae,Eudicots,Asteranae,,,Asterids,Asterales,Asteraceae,0,0,11640,,,Leontodon pyrenaicus
122106,Crassulaceae,"Sedum album L., 1753",Sedum album,122106,"Sedum album L., 1753",Sedum album L.,Sedum album,7656,esp,2489,62141,08/1.,Sedum album L.,eurasiatique,cyme multipare,hermaphrodite,,"entomogame, autogame",follicule,anémochore,blanc,,,,,csuf-suc,hémicryptophytaie,"lithophytes des dalles horizontales européennes héliophiles, planitiaires à orophiles",Sedo albi - Scleranthetea perennis subsp. perennis (Braun-Blanquet 1955) Julve 2014 cla. nov. hoc loco,,,,,8,5,5,4,2,5,3,0,8,1,9,,2,2,x,1,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,1768,0,0,Wisteria sinensis A,,
122107,Crassulaceae,"Sedum alpestre Vill., 1779","Sedum alpestre Vill., 1779",122107,"Sedum alpestre Vill., 1779",Sedum alpestre Vill.,Sedum alpestre,7657,esp,2490,62146,11/6.0.1,Sedum alpestre Vill.,orophyte méridional,cyme multipare,hermaphrodite,,entomogame,follicule,anémochore,jaune,,8-Jun,,,csuf-suc,hémicryptophytaie,"pelouses alpines climaciques chionophiles, acidophiles",Salicetalia herbaceae Braun-Blanquet in Braun-Blanquet & Jenny 1926,Sedo alpestris - Phleion parviceptis Gamisans 1975 ex 1977,,,,7,4,3,6,5,3,2,0,6,4,8,2,2,5,4,2,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,1475,,,Sedum alpestre
122116,Crassulaceae,"Sedum annuum L., 1753",Sedum annuum,122116,"Sedum annuum L., 1753",Sedum annuum L.,Sedum annuum,7662,esp,2496,62159,08/70.0.1,Sedum annuum L.,orophyte méridional,cyme multipare,hermaphrodite,,entomogame,follicule,anémochore,jaune,,8-Jun,,,test-suc,thérophytaie,"annuelles des tonsures acidophiles, mésothermes à thermophiles","Tuberarietalia guttatae Braun-Blanquet in Braun-Blanquet, Molinier & Wagner 1940 em. Rivas-Martínez 1978",,,,,9,2,4,4,2,3,1,0,8,1,9,3,3,3,4,1,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,10968,,,Schismus barbatus
122124,Crassulaceae,"Sedum atratum L., 1763","Sedum atratum L., 1763",122124,"Sedum atratum L., 1763",Sedum atratum L.,Sedum atratum,7663,esp,30352,75360,08/70.0.1,Sedum atratum L.,orophyte méridional,cyme multipare,hermaphrodite,,entomogame,follicule,anémochore,blanc,,,,,test-suc,thérophytaie,"annuelles des tonsures acidophiles, mésothermes à thermophiles","Tuberarietalia guttatae Braun-Blanquet in Braun-Blanquet, Molinier & Wagner 1940 em. Rivas-Martínez 1978",,,,,9,2,4,4,2,3,2,0,8,1,9,2,2,5,8,?,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,1473,,,Sedum annuum
122150,Crassulaceae,"Sedum dasyphyllum L., 1753",Sedum dasyphyllum,122150,"Sedum dasyphyllum L., 1753",Sedum dasyphyllum L.,Sedum dasyphyllum,7670,esp,30353,75361,08/1.,Sedum dasyphyllum L.,méditerranéen(eury),cyme multipare,hermaphrodite,,entomogame,follicule,anémochore,blanc,,,,,ccou-suc,hémicryptophytaie,"lithophytes des dalles horizontales européennes héliophiles, planitiaires à orophiles",Sedo albi - Scleranthetea perennis subsp. perennis (Braun-Blanquet 1955) Julve 2014 cla. nov. hoc loco,,,,,8,7,4,3,2,5,2,0,8,1,7,,2,3,x,?,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,1474,,,Sedum album
122419,Crassulaceae,"Sempervivum arachnoideum L., 1753","Sempervivum arachnoideum L., 1753",122419,"Sempervivum arachnoideum L., 1753",Sempervivum arachnoideum L.,Sempervivum arachnoideum,7696,esp,2532,62574,08/1.0.2,Sempervivum arachnoideum L.,orophyte méridional,cyme capituliforme,hermaphrodite,,entomogame,follicule,barochore,rose,,,,,ccou-suc,hémicryptophytaie,lithophytes des dalles acidophiles montagnardes,Atociono rupestris - Sempervivetalia montani de Foucault 1999,,,,,9,2,6,6,2,2,2,0,8,1,9,3,4,2,2,1,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,1457,,,Sedum anacampseros
122467,Crassulaceae,"Sempervivum montanum L., 1753","Sempervivum montanum L., 1753",122467,"Sempervivum montanum L., 1753",Sempervivum montanum L.,Sempervivum montanum,7702,esp,2537,62650,08/1.0.2,Sempervivum montanum L.,orophyte méridional,cyme capituliforme,hermaphrodite,,entomogame,follicule,barochore,rose,,,,,ccou-suc,hémicryptophytaie,lithophytes des dalles acidophiles montagnardes,Atociono rupestris - Sempervivetalia montani de Foucault 1999,,,,,8,3,4,3,2,2,1,0,8,1,8,2,2,3,2,1,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,17007,,,Hieracium neocerinthe
122493,Crassulaceae,"Sempervivum tectorum L., 1753","Sempervivum tectorum L., 1753",122493,"Sempervivum tectorum L., 1753",Sempervivum tectorum L.,Sempervivum tectorum,7706,esp,2538,62691,08/1.0.2,Sempervivum tectorum L.,orophyte méridional,cyme capituliforme,hermaphrodite,,entomogame,follicule,barochore,rose,,,,,ccou-suc,hémicryptophytaie,lithophytes des dalles acidophiles montagnardes,Atociono rupestris - Sempervivetalia montani de Foucault 1999,,,,,9,3,6,3,2,5,1,0,8,1,8,,2,2,4,x,0,Magnoliopsida,Magnoliidae,Eudicots,,,,,Saxifragales,Crassulaceae,0,0,1463,,,Sedum och. montanum
122593,Asteraceae,"Senecio doronicum (L.) L., 1759",Senecio doronicum,122593,"Senecio doronicum (L.) L., 1759",Senecio doronicum (L.) L.,Senecio doronicum,7721,esp,1162,62835,09/20.0.1.0.1.3,Senecio doronicum (L.) L.,orophyte méridional,corymbe de capitules,hermaphrodite,,"entomogame, autogame",akène,anémochore,jaune,,,,,heri,hémicryptophytaie,"pelouses neutroclines subalpines, alpiennes, mésohydriques",Agrostio capillaris - Seslerienion caeruleae Béguin 1970,,Laserpition sileris Misset 2014,,,8,2,4,4,4,8,2,0,3,2,8,2,4,5,8,3,0,Magnoliopsida,Magnoliidae,Eudicots,Asteranae,,,Asterids,Asterales,Asteraceae,0,0,3076,,,Senecio doronicum
140979,Asteraceae,"Senecio ovatus subsp. alpestris (Gaudin) Herborg, 1987","Senecio ovatus (G.Gaertn., B.Mey. & Scherb.) Willd., 1803",122675,"Senecio ovatus subsp. alpestris (Gaudin) Herborg, 1987",Senecio ovatus subsp. alpestris (Gaudin) Herborg,Senecio ovatus subsp. alpestris,7733,subsp,1191,62997,13/8.0.1.0.2,Senecio ovatus subsp. alpestris (Gaudin) Herborg,orophyte alpien,corymbe de capitules,hermaphrodite,,"entomogame, autogame",akène,anémochore,jaune,,8-Jul,,,Heri,hémicryptophytaie,"mégaphorbiaies pionnières de clairières acidophiles, méso-eutrophiles, médio-européennes, montagnardes",Prenanthion purpureae Julve 1993,,,,,6,3,5,6,5,4,5,0,2,4,,,,,,,,Magnoliopsida,Magnoliidae,Eudicots,Asteranae,,,Asterids,Asterales,Asteraceae,0,0,11754,,,Senecio ova. alpestris *
