"","Glacier","Plot_ID","SP_nom","CBNA","Taxref","Cover","CNRATIO","DISPERSAL_CBNA","DISPERSAL_INDK","GROWTHF","LDMCst","LHIST_CBNA","SEEDM","SLA","STRAT","LDMC","LDMCp"
"1567","GEB","1537175","Epilobium dodonaei Vill. subsp. dodonaei",9275,"134113",0.1,NA,"Wind dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,228.080416298024
"1568","GEB","1537175","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1569","GEB","1537175","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1570","GEB","1537179","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1571","GEB","1537179","Sagina saginoides (L.) Karsten subsp. saginoides",5345,"140428",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","GEB","1537179","Saxifraga oppositifolia L.",12236,"121132",0.1,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1573","GEB","1537182","Saxifraga aizoides L.",12130,"120965",0.1,NA,"Unassisted dispersal",NA,NA,116,NA,0.04975,10.99,"stress-tolerators",193.39,NA
"1574","GEB","1537183","Saxifraga bryoides L.",12144,"120988",4,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"1575","GEB","1537183","Trifolium badium Schreber",7590,"127237",3,NA,"Unassisted dispersal",NA,"legumes",NA,NA,0.9976,16,"stress-tolerators",NA,251.143709858464
"1576","GEB","1537183","Geum reptans L.",11162,"100214",2,18.32626099,NA,"meteorochory",NA,NA,"Hemicryptophyte",0.81429166675,15.2406208476923,"competitors/stress-tolerators/ruderals",238.25428825,NA
"1577","GEB","1537183","Poa alpina L.",16696,"114105",0.1,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1578","GEB","1537183","Poa minor Gaudin",16756,"114287",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1579","GEB","1537183","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1580","GEB","1537183","Achillea nana L.",796,"79913",0.1,18.4834346933333,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",0.2,15.2984112275,NA,198.201095583333,NA
"1581","GEB","1537183","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1582","GEB","1537183","Salix laggeri Wimmer",12062,"120085",0.1,NA,"Wind dispersal","meteorochory",NA,NA,NA,NA,NA,NA,NA,NA
"1583","GEB","1537183","Tussilago farfara L.",3244,"128042",0.1,NA,"Wind dispersal","meteorochory",NA,139,"Geophyte",0.26814,NA,"competitors/stress-tolerators/ruderals",NA,150.21425117691
"1584","GEB","1537183","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1585","GEB","1537183","Saxifraga aizoides L.",12130,"120965",0.1,NA,"Unassisted dispersal",NA,NA,116,NA,0.04975,10.99,"stress-tolerators",193.39,NA
"1586","GEB","1537183","Oxyria digyna (L.) Hill",10019,"111960",0.1,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.6713775,23.1166666666667,"competitors/stress-tolerators/ruderals",96.02,NA
"1587","GEB","1537183","Anthoxanthum odoratum L. subsp. nipponicum (Honda) Tzvelev",15466,"131446",0.1,NA,NA,NA,NA,NA,NA,0.54,18,NA,NA,NA
"1588","GEB","1537319","Saxifraga oppositifolia L.",12236,"121132",4,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1589","GEB","1537319","Poa minor Gaudin",16756,"114287",1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1590","GEB","1537319","Saxifraga aizoides L.",12130,"120965",5,NA,"Unassisted dispersal",NA,NA,116,NA,0.04975,10.99,"stress-tolerators",193.39,NA
"1591","GEB","1537319","Sagina saginoides (L.) Karsten subsp. saginoides",5345,"140428",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1592","GEB","1537319","Arabis caerulea (All.) Haenke",3722,"83296",0.1,NA,"Unassisted dispersal","boleochory",NA,NA,NA,0.24,21.01,"competitors/stress-tolerators/ruderals",NA,171.611808025654
"1593","GEB","1537319","Achillea nana L.",796,"79913",0.1,18.4834346933333,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",0.2,15.2984112275,NA,198.201095583333,NA
"1594","GEB","1537319","Cerastium arvense L. subsp. strictum (Koch) Gremli",4981,"133087",1,NA,"Unassisted dispersal",NA,"forbs",NA,NA,0.171,19,NA,NA,160.709897
"1595","GEB","1537319","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1596","GEB","1537319","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1597","GEB","1537319","Poa alpina L.",16696,"114105",1,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1598","GEB","1537319","Oxyria digyna (L.) Hill",10019,"111960",0.1,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.6713775,23.1166666666667,"competitors/stress-tolerators/ruderals",96.02,NA
"1599","GEB","1537319","Saxifraga moschata Wulfen",12223,"121115",0.1,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"1600","GEB","1537319","Omalotheca supina (L.) DC.",2648,"110063",0.1,NA,"Wind dispersal","meteorochory","forbs",NA,"Hemicryptophyte",0.0825416666666667,21.7133333333333,NA,274.24,NA
"1601","GEB","1537319","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1602","GEB","1537319","Geum reptans L.",11162,"100214",0.1,18.32626099,NA,"meteorochory",NA,NA,"Hemicryptophyte",0.81429166675,15.2406208476923,"competitors/stress-tolerators/ruderals",238.25428825,NA
"1603","GEB","1537321","Saxifraga oppositifolia L.",12236,"121132",5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1604","GEB","1537321","Trifolium thalii Vill.",7739,"127503",2,NA,"Unassisted dispersal",NA,"legumes",NA,"Hemicryptophyte",0.966666666666667,14,"stress-tolerators",NA,260.680031
"1605","GEB","1537321","Saxifraga aizoides L.",12130,"120965",0.5,NA,"Unassisted dispersal",NA,NA,116,NA,0.04975,10.99,"stress-tolerators",193.39,NA
"1606","GEB","1537321","Achillea nana L.",796,"79913",0.1,18.4834346933333,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",0.2,15.2984112275,NA,198.201095583333,NA
"1607","GEB","1537321","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1608","GEB","1537321","Poa minor Gaudin",16756,"114287",1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1609","GEB","1537321","Arabis caerulea (All.) Haenke",3722,"83296",0.1,NA,"Unassisted dispersal","boleochory",NA,NA,NA,0.24,21.01,"competitors/stress-tolerators/ruderals",NA,171.611808025654
"1610","GEB","1537321","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1611","GEB","1537321","Sagina saginoides (L.) Karsten subsp. saginoides",5345,"140428",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","GEB","1537321","Silene acaulis (L.) Jacq. subsp. bryoides (Jordan) Nyman",5363,"141110",0.5,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"1613","GEB","1537321","Oxyria digyna (L.) Hill",10019,"111960",0.1,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.6713775,23.1166666666667,"competitors/stress-tolerators/ruderals",96.02,NA
"1614","GEB","1537321","Salix reticulata L.",12086,"120193",0.1,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.117729166625,9.95753793857143,"competitors/stress-tolerators",338.9800566,NA
"1615","GEB","1537321","Salix serpyllifolia Scop. 4",12090,"120219",0.1,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.1626666665,9.3,"stress-tolerators",NA,338.080317321036
"1616","GEB","1537321","Poa alpina L.",16696,"114105",0.1,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1617","GEB","1537323","Saxifraga oppositifolia L.",12236,"121132",3.5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1618","GEB","1537323","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1619","GEB","1537323","Artemisia genipi Weber",948,"83973",0.75,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1620","GEB","1537323","Poa minor Gaudin",16756,"114287",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1621","GEB","1537323","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1622","GEB","1537330","Saxifraga oppositifolia L.",12236,"121132",0.75,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1623","GEB","1537330","Saxifraga bryoides L.",12144,"120988",1.5,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"1624","GEB","1537330","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1625","GEB","1537330","Sagina saginoides (L.) Karsten subsp. saginoides",5345,"140428",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","GEB","1537330","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1627","GEB","1537330","Trisetum spicatum (L.) K. Richter subsp. ovatipaniculatum Hult�n ex Jonsel",16986,"141953",0.1,NA,"Wind dispersal",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","GEB","1537341","Saxifraga oppositifolia L.",12236,"121132",2.5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1629","GEB","1537341","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.5,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1630","GEB","1537341","Arabis alpina L.",3709,"83279",0.5,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1631","GEB","1537344","Saxifraga oppositifolia L.",12236,"121132",0.1,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1632","GEB","1537344","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1633","GEB","1537344","Geum reptans L.",11162,"100214",0.1,18.32626099,NA,"meteorochory",NA,NA,"Hemicryptophyte",0.81429166675,15.2406208476923,"competitors/stress-tolerators/ruderals",238.25428825,NA
"1634","GEB","1537344","Poa minor Gaudin",16756,"114287",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1635","GEB","1537344","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1636","GEB","1537344","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1637","GEB","1537351","Saxifraga oppositifolia L.",12236,"121132",0.5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1638","GEB","1537351","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1639","GEB","1537351","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1640","GEB","1537351","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1641","GEB","1537351","Poa cenisia All.",16723,"114151",0.1,NA,"Unassisted dispersal","epichory",NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators",NA,333.239837617356
"1642","GEB","1537357","Saxifraga bryoides L.",12144,"120988",3,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"1643","GEB","1537357","Saxifraga oppositifolia L.",12236,"121132",4,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1644","GEB","1537357","Poa minor Gaudin",16756,"114287",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1645","GEB","1537357","Adenostyles leucophylla (Willd.) Rchb.",824,"80190",0.25,NA,"Wind dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"1646","GEB","1537357","Arabis caerulea (All.) Haenke",3722,"83296",0.1,NA,"Unassisted dispersal","boleochory",NA,NA,NA,0.24,21.01,"competitors/stress-tolerators/ruderals",NA,171.611808025654
"1647","GEB","1537357","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1648","GEB","1537357","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1649","GEB","1537357","Jacobaea incana (L.) Veldkamp",42036,"610642",0.25,NA,"Wind dispersal","meteorochory","forbs",NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1650","GEB","1537357","Hornungia petraea (L.) Reichenb.",4157,"103019",0.1,NA,"Unassisted dispersal","boleochory",NA,143,"Therophyte",0.138966666666667,NA,"stress-tolerators/ruderals",NA,NA
"1651","GEB","1537357","Antennaria dioica (L.) Gaertner",846,"82796",0.1,38.8113796614,"Unassisted dispersal",NA,"forbs",249,NA,0.0697142857142857,14.3,"competitors/stress-tolerators/ruderals",NA,277.442325815006
"1652","GEB","1537357","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1653","GEB","1537357","Poa alpina L.",16696,"114105",0.25,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1654","GEB","1537357","Sagina saginoides (L.) Karsten subsp. saginoides",5345,"140428",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","GEB","1537357","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1656","GEB","1537357","Geum reptans L.",11162,"100214",0.25,18.32626099,NA,"meteorochory",NA,NA,"Hemicryptophyte",0.81429166675,15.2406208476923,"competitors/stress-tolerators/ruderals",238.25428825,NA
"1657","GEB","1537357","Draba fladnizensis Wulfen",4041,"95313",0.1,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.155,NA,"stress-tolerators",NA,NA
"1658","GEB","1537357","Silene acaulis (L.) Jacq. subsp. bryoides (Jordan) Nyman",5363,"141110",0.25,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,176.186
"1659","GEB","1537357","Oxyria digyna (L.) Hill",10019,"111960",0.1,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.6713775,23.1166666666667,"competitors/stress-tolerators/ruderals",96.02,NA
"1660","GEB","1537357","Sedum atratum L.",40567,"122124",0.1,NA,NA,"boleochory",NA,NA,NA,NA,NA,NA,NA,93.4576999197933
"1661","GEB","1537357","Campanula cochleariifolia Lam.",4637,"87622",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"1662","GEB","1537357","Salix serpyllifolia Scop. 4",12090,"120219",1,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.1626666665,9.3,"stress-tolerators",NA,338.080317321036
"1663","GEB","1537357","Arabis ciliata Clairv.",3727,"83303",0.1,16.61150440835,NA,NA,NA,NA,NA,0.2885,NA,NA,NA,201.491463820577
"1664","GEB","1537365","Saxifraga oppositifolia L.",12236,"121132",9,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1665","GEB","1537365","Poa alpina L.",16696,"114105",0.1,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1666","GEB","1537365","Artemisia genipi Weber",948,"83973",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1667","GEB","1537365","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1668","GEB","1537365","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1669","GEB","1537369","Saxifraga oppositifolia L.",12236,"121132",2.5,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1670","GEB","1537369","Artemisia genipi Weber",948,"83973",0.5,NA,"Unassisted dispersal",NA,NA,NA,NA,0.215,23.81,NA,NA,NA
"1671","GEB","1537369","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1672","GEB","1537369","Arabis alpina L.",3709,"83279",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.251285714285714,26.32,"competitors/stress-tolerators/ruderals",NA,150.292509727732
"1673","GEB","1537369","Linaria alpina (L.) Miller subsp. alpina",12460,"137320",0.1,NA,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,168.539992569444
"1674","GEB","1537369","Poa minor Gaudin",16756,"114287",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1675","GEB","1537375","Saxifraga oppositifolia L.",12236,"121132",4,NA,NA,NA,NA,NA,NA,0.104408125,NA,"stress-tolerators",NA,NA
"1676","GEB","1537375","Poa alpina L.",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1677","GEB","1537375","Poa minor Gaudin",16756,"114287",0.5,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.432,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1678","GEB","1537377","Poa alpina L.",16696,"114105",15,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1679","GEB","1537377","Trifolium badium Schreber",7590,"127237",10,NA,"Unassisted dispersal",NA,"legumes",NA,NA,0.9976,16,"stress-tolerators",NA,251.143709858464
"1680","GEB","1537377","Saxifraga bryoides L.",12144,"120988",3,29.8601178838333,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",0.03,NA,"stress-tolerators",NA,NA
"1681","GEB","1537377","Achillea nana L.",796,"79913",2,18.4834346933333,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",0.2,15.2984112275,NA,198.201095583333,NA
"1682","GEB","1537377","Trifolium pallescens Schreber",7672,"127419",2,NA,"Unassisted dispersal","meteorochory",NA,NA,"Hemicryptophyte",0.733333333333333,NA,NA,NA,207.542076155106
"1683","GEB","1537377","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1684","GEB","1537377","Erigeron uniflorus subsp. uniflorus L.",41621,"134221",0.1,NA,"Wind dispersal","meteorochory","forbs",NA,"Hemicryptophyte",0.2097904762,18.36,"competitors/stress-tolerators/ruderals",NA,191.355216741326
"1685","GEB","1537377","Sempervivum montanum var. burnatii (Wettst. ex Hayek) Praeger",41488,"613604",2,NA,"Unassisted dispersal","boleochory",NA,NA,"Chamaephyte",NA,NA,NA,NA,NA
"1686","GEB","1537377","Jacobaea incana (L.) Veldkamp",42036,"610642",0.1,NA,"Wind dispersal","meteorochory","forbs",NA,NA,NA,NA,"competitors/stress-tolerators/ruderals",NA,NA
"1687","GEB","1537377","Veronica bellidioides L.",12841,"128810",0.1,122.78025928935,"Unassisted dispersal",NA,"forbs",NA,NA,0.114365555666667,8.2,"competitors/stress-tolerators/ruderals",NA,NA
"1688","GEB","1537377","Campanula cochleariifolia Lam.",4637,"87622",0.1,NA,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,NA,"competitors/stress-tolerators/ruderals",NA,239.168586720775
"1689","GEB","1537377","Hieracium piliferum Hoppe",2197,"102350",0.1,NA,"Wind dispersal","meteorochory","forbs",NA,"Hemicryptophyte",0.19625,13.3,NA,NA,NA
"1690","GEB","1537383","Poa alpina L.",16696,"114105",55,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1691","GEB","1537383","Leucanthemopsis alpina (L.) Heywood",2543,"159722",0.1,22.207070228,"Unassisted dispersal","meteorochory","forbs",NA,NA,0.387633405833333,11.5347157142857,NA,132.71006525,167.5762322
"1692","GEB","1537383","Scorzoneroides pyrenaica (Gouan) Holub",41962,"611356",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","GEB","1537383","Achillea nana L.",796,"79913",2,18.4834346933333,"Unassisted dispersal","boleochory",NA,NA,"Hemicryptophyte",0.2,15.2984112275,NA,198.201095583333,NA
"1694","PEL","P01","Leucanthemopsis alpina",2546,"105765",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","PEL","P34","Achillea erba-rotta moschata",782,"130729",0.5,18.3623837547,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,183.451000389473
"1696","PEL","P01","Luzula alpinopilosa",14668,"106813",0.5,15.4637045589,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.20275,14.71,"competitors/stress-tolerators",NA,256.235514468704
"1697","PEL","P47","Achillea erba-rotta moschata",782,"130729",0.5,18.3623837547,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,183.451000389473
"1698","PEL","P53","Achillea erba-rotta moschata",782,"130729",0.5,18.3623837547,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,183.451000389473
"1699","PEL","P76","Achillea erba-rotta moschata",782,"130729",0.5,18.3623837547,"Unassisted dispersal",NA,NA,NA,NA,NA,NA,NA,NA,183.451000389473
"1700","PEL","P13","Festuca nigrescens",16136,"98404",0.5,NA,"Exozoochory",NA,NA,381.985,"Hemicryptophyte",0.8724,16.29,"competitors",385.645,302.965825261538
"1701","PEL","P13","Luzula alpinopilosa",14668,"106813",0.5,15.4637045589,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.20275,14.71,"competitors/stress-tolerators",NA,256.235514468704
"1702","PEL","P13","Sempervivum montanum",NA,"122467",0.5,NA,"Unassisted dispersal","boleochory","forbs",NA,"Chamaephyte",0.013111111,4.9,NA,NA,NA
"1703","PEL","P13","Salix retusa",12087,"120195",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.293111111,12.7789967,"competitors/stress-tolerators",298.074965,317.568380131836
"1704","PEL","P13","Leucanthemopsis alpina",2546,"105765",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","PEL","P13","Salix herbacea",12060,"120057",0.5,NA,"Wind dispersal","meteorochory","forbs",NA,"Chamaephyte",0.21073333335,20.9560587985714,"stress-tolerators",318.0502465,317.807106846154
"1706","PEL","P20","Adenostyle alpina",818,"80184",0.5,NA,"Wind dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"1707","PEL","P40","Adenostyle alpina",818,"80184",0.5,NA,"Wind dispersal","meteorochory",NA,NA,"Hemicryptophyte",NA,NA,NA,NA,NA
"1708","PEL","P20","Luzula alpinopilosa",14668,"106813",0.5,15.4637045589,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",0.20275,14.71,"competitors/stress-tolerators",NA,256.235514468704
"1709","PEL","P20","Astrantia minor",197,"84937",0.5,17.549493655,"Unassisted dispersal",NA,NA,NA,"Hemicryptophyte",NA,37.5727322725,NA,199.11799475,NA
"1710","PEL","P20","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
"1711","PEL","P20","Epilobium angustifolium",9271,"96136",0.5,11.2538634164167,"Wind dispersal",NA,NA,228,"Hemicryptophyte",0.138116666666667,24.2527220792857,"competitors",226.005444166667,NA
"1712","PEL","P22","Veronica alpina",12826,"128789",0.5,20.6015406645667,"Unassisted dispersal","boleochory","forbs",NA,"Hemicryptophyte",0.0636181988461538,25.714,"competitors/stress-tolerators/ruderals",217.74,NA
"1713","PEL","P22","Poa alpina",16696,"114105",0.5,NA,"Unassisted dispersal",NA,"graminoids",296.655,"Hemicryptophyte",0.375203125,17.6025,"competitors/stress-tolerators",292.1,286.3971049
