Code_taxon_CBNA,CD_REF,cdref7,libcdref7,Strategie_CSR,Forme_vie
1087,80190,80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",css,h
1087,80190,80190,"Adenostyles leucophylla (Willd.) Rchb., 1831",css,h
40244,81032,81032,"Alchemilla alpigena Buser, 1894",css,c
10920,81033,81033,"Alchemilla alpina L., 1753",css,c
10942,81057,81057,"Alchemilla conjuncta Bab., 1842",css,c
11004,81140,81140,"Alchemilla pentaphyllea L., 1753",css,c
11013,81159,81159,"Alchemilla saxatilis Buser, 1891",css,c
11013,81159,81159,"Alchemilla saxatilis Buser, 1891",css,c
11023,81171,81171,"Alchemilla subsericea Reut., 1854",css,c
11023,81171,81171,"Alchemilla subsericea Reut., 1854",css,c
11025,81179,81179,"Alchemilla transiens (Buser) Buser, 1898",css,c
3664,81875,81875,"Alyssoides utriculata (L.) Medik., 1789",css,c
3664,81875,81875,"Alyssoides utriculata (L.) Medik., 1789",css,c
3664,81875,81875,"Alyssoides utriculata (L.) Medik., 1789",css,c
3665,81876,81876,"Alyssum alpestre L., 1767",css,c
3665,81876,81876,"Alyssum alpestre L., 1767",css,c
3689,81923,81923,"Alyssum montanum L., 1753",css,z
3704,81944,81944,"Alyssum simplex Rudolphi, 1799",css,t
10255,131360,131360,Androsace adfinis Biroli subsp. adfinis,css,h
10256,131361,131361,"Androsace adfinis subsp. brigantiaca (Jord. & Fourr.) Kress, 1981",css,h
10256,131361,131361,"Androsace adfinis subsp. brigantiaca (Jord. & Fourr.) Kress, 1981",css,h
10256,131361,131361,"Androsace adfinis subsp. brigantiaca (Jord. & Fourr.) Kress, 1981",css,h
10257,131362,131362,"Androsace adfinis subsp. puberula (Jord. & Fourr.) Kress, 1981",css,h
10257,131362,131362,"Androsace adfinis subsp. puberula (Jord. & Fourr.) Kress, 1981",css,h
10257,131362,131362,"Androsace adfinis subsp. puberula (Jord. & Fourr.) Kress, 1981",css,h
10280,82504,82504,"Androsace helvetica (L.) All., 1785",css,c
10280,82504,82504,"Androsace helvetica (L.) All., 1785",css,c
10295,82542,82542,"Androsace vandellii (Turra) Chiov., 1919",css,c
10295,82542,82542,"Androsace vandellii (Turra) Chiov., 1919",css,c
10295,82542,82542,"Androsace vandellii (Turra) Chiov., 1919",css,c
170,131456,131456,"Anthriscus sylvestris subsp. alpina (Vill.) Gremli, 1874",css,h
3760,131560,131560,"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947",css,h
3760,131560,131560,"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947",css,h
3760,131560,131560,"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947",css,h
3760,131560,131560,"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947",css,h
3760,131560,131560,"Arabis soyeri subsp. subcoriacea (Gren.) Breistr., 1947",css,h
9713,83808,83808,"Armeria alpina Willd., 1809",css,h
9713,83808,83808,"Armeria alpina Willd., 1809",css,h
9713,83808,83808,"Armeria alpina Willd., 1809",css,h
950,83974,83974,"Artemisia glacialis L., 1763",css,c
11760,84296,84296,"Asperula aristata L.f., 1782",css,h
11778,84310,84310,"Asperula hexaphylla All., 1785",css,h
6736,84828,84828,"Astragalus danicus Retz., 1783",css,h
6736,84828,84828,"Astragalus danicus Retz., 1783",css,h
6736,84828,84828,"Astragalus danicus Retz., 1783",css,h
6751,84852,84852,"Astragalus hypoglottis L., 1771",css,h
199,84962,84962,"Athamanta cretensis L., 1753",css,h
15600,132053,132053,Avenula pubescens (Huds.) Dumort. subsp. pubescens,css,h
15600,132053,132053,Avenula pubescens (Huds.) Dumort. subsp. pubescens,css,h
15600,132053,132053,Avenula pubescens (Huds.) Dumort. subsp. pubescens,css,h
15600,85439,85439,"Avenula pubescens (Huds.) Dumort., 1868",css,h
15611,85705,85705,"Bellardiochloa variegata (Lam.) Kerguélen, 1983",css,h
15611,85705,85705,"Bellardiochloa variegata (Lam.) Kerguélen, 1983",css,h
15611,85705,85705,"Bellardiochloa variegata (Lam.) Kerguélen, 1983",css,h
15611,85705,85705,"Bellardiochloa variegata (Lam.) Kerguélen, 1983",css,h
15611,85705,85705,"Bellardiochloa variegata (Lam.) Kerguélen, 1983",css,h
10497,87453,87453,"Callianthemum coriandrifolium Rchb., 1832",css,h
10497,87453,87453,"Callianthemum coriandrifolium Rchb., 1832",css,h
10497,87453,87453,"Callianthemum coriandrifolium Rchb., 1832",css,h
6427,87501,87501,"Calluna vulgaris (L.) Hull, 1808",css,n-z
6427,87501,87501,"Calluna vulgaris (L.) Hull, 1808",css,n-z
4634,87618,87618,"Campanula cenisia L., 1763",css,c
4637,87622,87622,"Campanula cochleariifolia Lam., 1785",css,h
4637,87622,87622,"Campanula cochleariifolia Lam., 1785",css,h
4666,87666,87666,"Campanula latifolia L., 1753",css,h
4706,87733,87733,"Campanula stenocodon Boiss. & Reut., 1856",css,h
4706,87733,87733,"Campanula stenocodon Boiss. & Reut., 1856",css,h
3932,87925,87925,"Cardamine heptaphylla (Vill.) O.E.Schulz, 1903",css,g
3932,87925,87925,"Cardamine heptaphylla (Vill.) O.E.Schulz, 1903",css,g
3932,87925,87925,"Cardamine heptaphylla (Vill.) O.E.Schulz, 1903",css,g
3941,87961,87961,"Cardamine pentaphyllos (L.) Crantz, 1769",css,g
3941,87961,87961,"Cardamine pentaphyllos (L.) Crantz, 1769",css,g
3941,87961,87961,"Cardamine pentaphyllos (L.) Crantz, 1769",css,g
13857,88380,88380,"Carex bicolor All., 1785",css,h
13871,88412,88412,"Carex capillaris L., 1753",css,h
13872,88415,88415,"Carex caryophyllea Latourr., 1785",css,h
13889,132674,132674,"Carex curvula subsp. rosae Gilomen, 1937",css,h
13889,132674,132674,"Carex curvula subsp. rosae Gilomen, 1937",css,h
13892,88459,88459,"Carex davalliana Sm., 1800",css,h
13903,88476,88476,"Carex distachya Desf., 1799",css,h
13903,88476,88476,"Carex distachya Desf., 1799",css,h
13903,88476,88476,"Carex distachya Desf., 1799",css,h
13916,88489,88489,"Carex echinata Murray, 1770",css,h
13916,88489,88489,"Carex echinata Murray, 1770",css,h
13916,88489,88489,"Carex echinata Murray, 1770",css,h
13917,88491,88491,"Carex elata All., 1785",css,h
13932,88509,88509,"Carex firma Mygind ex Host, 1797",css,h
13932,88509,88509,"Carex firma Mygind ex Host, 1797",css,h
13933,88510,88510,"Carex flacca Schreb., 1771",css,g-h
13934,132704,132704,"Carex flacca subsp. claviformis (Hoppe) Schinz & Thell., 1909",css,g-h
13934,132704,132704,"Carex flacca subsp. claviformis (Hoppe) Schinz & Thell., 1909",css,g-h
13945,88515,88515,"Carex foetida All., 1785",css,h
13946,88519,88519,"Carex frigida All., 1785",css,g-h
13962,132735,132735,Carex halleriana Asso subsp. halleriana,css,h
13973,88578,88578,"Carex hostiana DC., 1813",css,g-h
13973,88578,88578,"Carex hostiana DC., 1813",css,g-h
13976,88582,88582,"Carex humilis Leyss., 1758",css,h
13993,88637,88637,"Carex liparocarpos Gaudin, 1804",css,g
14006,88675,88675,"Carex microglochin Wahlenb., 1803",css,g
14011,88693,88693,"Carex mucronata All., 1785",css,h
14011,88693,88693,"Carex mucronata All., 1785",css,h
14024,88720,88720,"Carex nigra (L.) Reichard, 1778",css,g
14043,132776,132776,"Carex ornithopoda subsp. ornithopodioides (Hausm.) Nyman, 1882",css,h
14043,132776,132776,"Carex ornithopoda subsp. ornithopodioides (Hausm.) Nyman, 1882",css,h
14054,88752,88752,"Carex panicea L., 1753",css,g-h
14056,88753,88753,"Carex paniculata L., 1755",css,h
14062,88766,88766,"Carex pendula Huds., 1762",css,h
14062,88766,88766,"Carex pendula Huds., 1762",css,h
14064,88775,88775,"Carex pilulifera L., 1753",css,h
14090,88840,88840,"Carex rostrata Stokes, 1787",css,g
14090,88840,88840,"Carex rostrata Stokes, 1787",css,g
14091,88845,88845,"Carex rupestris All., 1785",css,h
14094,88865,88865,"Carex sempervirens Vill., 1787",css,h
4982,133088,133088,"Cerastium arvense subsp. suffruticosum (L.) Ces., 1844",css,c
4982,133088,133088,"Cerastium arvense subsp. suffruticosum (L.) Ces., 1844",css,c
4999,89986,89986,"Cerastium cerastoides (L.) Britton, 1894",css,c
4999,89986,89986,"Cerastium cerastoides (L.) Britton, 1894",css,c
4999,89986,89986,"Cerastium cerastoides (L.) Britton, 1894",css,c
14875,90561,90561,"Chamorchis alpina (L.) Rich., 1817",css,g
14875,90561,90561,"Chamorchis alpina (L.) Rich., 1817",css,g
14875,90561,90561,"Chamorchis alpina (L.) Rich., 1817",css,g
1409,90954,90954,"Chondrilla juncea L., 1753",css,h
4007,92107,92107,"Coincya richeri (Vill.) Greuter & Burdet, 1983",css,h
4007,92107,92107,"Coincya richeri (Vill.) Greuter & Burdet, 1983",css,h
4007,92107,92107,"Coincya richeri (Vill.) Greuter & Burdet, 1983",css,h
14878,92421,92421,"Corallorhiza trifida Châtel., 1760",css,g.sp
14878,92421,92421,"Corallorhiza trifida Châtel., 1760",css,g.sp
14878,92421,92421,"Corallorhiza trifida Châtel., 1760",css,g.sp
14878,92421,92421,"Corallorhiza trifida Châtel., 1760",css,g.sp
6830,133436,133436,Coronilla minima L. subsp. minima,css,z
1621,93115,93115,"Crepis pygmaea L., 1753",css,h
14474,93284,93284,"Crocus versicolor Ker Gawl., 1808",css,g
14474,93284,93284,"Crocus versicolor Ker Gawl., 1808",css,g
4033,95289,95289,"Draba aizoides L., 1767",css,c
4038,95312,95312,"Draba dubia Suter, 1807",css,c
4041,95313,95313,"Draba fladnizensis Wulfen, 1779",css,c
4041,95313,95313,"Draba fladnizensis Wulfen, 1779",css,c
4054,95356,95356,"Draba siliquosa M.Bieb., 1808",css,h
4054,95356,95356,"Draba siliquosa M.Bieb., 1808",css,h
8503,95398,95398,"Dracocephalum austriacum L., 1753",css,h
17605,95602,95602,"Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell., 1915",css,h
17605,95602,95602,"Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell., 1915",css,h
17605,95602,95602,"Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell., 1915",css,h
17605,95602,95602,"Dryopteris villarii (Bellardi) Woyn. ex Schinz & Thell., 1915",css,h
14193,95927,95927,"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949",css,h
14193,95927,95927,"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949",css,h
14193,95927,95927,"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949",css,h
14193,95927,95927,"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949",css,h
14193,95927,95927,"Eleocharis quinqueflora (Hartmann) O.Schwarz, 1949",css,h
6413,134095,134095,"Empetrum nigrum subsp. hermaphroditum (Hagerup) Böcher, 1952",css,z
6413,134095,134095,"Empetrum nigrum subsp. hermaphroditum (Hagerup) Böcher, 1952",css,z
9270,96134,96134,"Epilobium anagallidifolium Lam., 1786",css,h
9270,96134,96134,"Epilobium anagallidifolium Lam., 1786",css,h
9270,96134,96134,"Epilobium anagallidifolium Lam., 1786",css,h
1699,96736,96736,"Erigeron alpinus L., 1753",css,h
1720,96761,96761,"Erigeron glabratus Hoppe & Hornsch. ex Bluff & Fingerh., 1825",css,h
1720,96761,96761,"Erigeron glabratus Hoppe & Hornsch. ex Bluff & Fingerh., 1825",css,h
1720,96761,96761,"Erigeron glabratus Hoppe & Hornsch. ex Bluff & Fingerh., 1825",css,h
1726,96790,96790,"Erigeron neglectus A.Kern., 1871",css,h
1735,96816,96816,"Erigeron uniflorus L., 1753",css,h
12379,96834,96834,"Erinus alpinus L., 1753",css,c-h
14204,96852,96852,"Eriophorum latifolium Hoppe, 1800",css,g
14204,96852,96852,"Eriophorum latifolium Hoppe, 1800",css,g
14209,96859,96859,"Eriophorum scheuchzeri Hoppe, 1800",css,g
14210,96861,96861,"Eriophorum vaginatum L., 1753",css,g
3449,96872,96872,"Eritrichium nanum (L.) Schrad. ex Gaudin, 1828",css,c
16019,98147,98147,"Festuca cinerea Vill., 1786",css,h
16101,98319,98319,"Festuca laevigata Gaudin, 1808",css,h
16151,98425,98425,"Festuca ovina L., 1753",css,h
11820,99399,99399,"Galium cinereum All., 1773",css,c
11820,99399,99399,"Galium cinereum All., 1773",css,c
11828,99406,99406,"Galium corrudifolium Vill., 1779",css,c
11828,99406,99406,"Galium corrudifolium Vill., 1779",css,c
11853,99457,99457,"Galium lucidum All., 1773",css,c
11853,99457,99457,"Galium lucidum All., 1773",css,c
11853,99457,99457,"Galium lucidum All., 1773",css,c
11853,99457,99457,"Galium lucidum All., 1773",css,c
11853,99457,99457,"Galium lucidum All., 1773",css,c
11856,99465,99465,"Galium megalospermum All., 1785",css,h
11856,99465,99465,"Galium megalospermum All., 1785",css,h
11888,99507,99507,"Galium pseudohelveticum Ehrend., 1960",css,h
11897,99513,99513,"Galium pusillum L., 1753",css,h
11897,99513,99513,"Galium pusillum L., 1753",css,h
11897,99513,99513,"Galium pusillum L., 1753",css,h
11897,99513,99513,"Galium pusillum L., 1753",css,h
11926,99554,99554,"Galium tendae Rchb.f., 1855",css,h
11926,99554,99554,"Galium tendae Rchb.f., 1855",css,h
11926,99554,99554,"Galium tendae Rchb.f., 1855",css,h
11926,99554,99554,"Galium tendae Rchb.f., 1855",css,h
11929,99561,99561,"Galium timeroyi Jord., 1846",css,h
11929,99561,99561,"Galium timeroyi Jord., 1846",css,h
11929,99561,99561,"Galium timeroyi Jord., 1846",css,h
11929,99561,99561,"Galium timeroyi Jord., 1846",css,h
8013,99854,99854,"Gentiana acaulis L., 1753",css,h
8022,99860,99860,"Gentiana angustifolia Vill., 1787",css,h
8022,99860,99860,"Gentiana angustifolia Vill., 1787",css,h
8031,99870,99870,"Gentiana brachyphylla Vill., 1779",css,h
8031,99870,99870,"Gentiana brachyphylla Vill., 1779",css,h
8058,99899,99899,"Gentiana ligustica R.Vilm. & Chopinet, 1956",css,h
8061,99910,99910,"Gentiana nivalis L., 1753",css,t
8066,99914,99914,"Gentiana orbicularis Schur, 1852",css,h
8066,99914,99914,"Gentiana orbicularis Schur, 1852",css,h
8066,99914,99914,"Gentiana orbicularis Schur, 1852",css,h
8066,99914,99914,"Gentiana orbicularis Schur, 1852",css,h
8080,99936,99936,"Gentiana rostanii Reut. ex Verl., 1872",css,c
8080,99936,99936,"Gentiana rostanii Reut. ex Verl., 1872",css,c
8081,99939,99939,"Gentiana schleicheri (Vacc.) Kunz, 1939",css,c
8081,99939,99939,"Gentiana schleicheri (Vacc.) Kunz, 1939",css,c
8081,99939,99939,"Gentiana schleicheri (Vacc.) Kunz, 1939",css,c
8166,100024,100024,"Geranium argenteum L., 1756",css,h
8239,100340,100340,"Globularia cordifolia L., 1753",css,z
8248,100350,100350,"Globularia repens Lam., 1779",css,z
8248,100350,100350,"Globularia repens Lam., 1779",css,z
8248,100350,100350,"Globularia repens Lam., 1779",css,z
16317,100387,100387,"Glyceria fluitans (L.) R.Br., 1810",css,a-g
16317,100387,100387,"Glyceria fluitans (L.) R.Br., 1810",css,a-g
17821,100636,100636,"Gymnocarpium dryopteris (L.) Newman, 1851",css,g
17821,100636,100636,"Gymnocarpium dryopteris (L.) Newman, 1851",css,g
17821,100636,100636,"Gymnocarpium dryopteris (L.) Newman, 1851",css,g
17821,100636,100636,"Gymnocarpium dryopteris (L.) Newman, 1851",css,g
17821,100636,100636,"Gymnocarpium dryopteris (L.) Newman, 1851",css,g
17821,100636,100636,"Gymnocarpium dryopteris (L.) Newman, 1851",css,g
17822,100640,100640,"Gymnocarpium robertianum (Hoffm.) Newman, 1851",css,g
17822,100640,100640,"Gymnocarpium robertianum (Hoffm.) Newman, 1851",css,g
17822,100640,100640,"Gymnocarpium robertianum (Hoffm.) Newman, 1851",css,g
17822,100640,100640,"Gymnocarpium robertianum (Hoffm.) Newman, 1851",css,g
17822,100640,100640,"Gymnocarpium robertianum (Hoffm.) Newman, 1851",css,g
17822,100640,100640,"Gymnocarpium robertianum (Hoffm.) Newman, 1851",css,g
16351,101114,101114,"Helictotrichon parlatorei (J.Woods) Pilg., 1938",css,h
16351,101114,101114,"Helictotrichon parlatorei (J.Woods) Pilg., 1938",css,h
16351,101114,101114,"Helictotrichon parlatorei (J.Woods) Pilg., 1938",css,h
16358,135265,135265,Helictotrichon sedenense (Clarion ex DC.) Holub subsp. sedenense,css,h
16358,135265,135265,Helictotrichon sedenense (Clarion ex DC.) Holub subsp. sedenense,css,h
16359,101122,101122,"Helictotrichon sempervirens (Vill.) Pilg., 1938",css,h
16360,101126,101126,"Helictotrichon setaceum (Vill.) Henrard, 1940",css,h
16360,101126,101126,"Helictotrichon setaceum (Vill.) Henrard, 1940",css,h
16360,101126,101126,"Helictotrichon setaceum (Vill.) Henrard, 1940",css,h
414,101295,101295,"Heracleum pumilum Vill., 1779",css,h
414,101295,101295,"Heracleum pumilum Vill., 1779",css,h
414,101295,101295,"Heracleum pumilum Vill., 1779",css,h
1921,101747,101747,"Hieracium bupleuroides C.C.Gmel., 1808",css,h
2197,102013,102013,"Hieracium glanduliferum Hoppe, 1815",css,h
2197,102013,102013,"Hieracium glanduliferum Hoppe, 1815",css,h
2039,102013,102013,"Hieracium glanduliferum Hoppe, 1815",css,h
2044,102020,102020,"Hieracium glaucum All., 1773",css,h
2060,102055,102055,"Hieracium humile Jacq., 1777",css,h
2060,102055,102055,"Hieracium humile Jacq., 1777",css,h
2066,102078,102078,"Hieracium intybaceum All., 1773",css,h
2066,102078,102078,"Hieracium intybaceum All., 1773",css,h
2197,102350,102350,"Hieracium piliferum Hoppe, 1799",css,h
2197,102350,102350,"Hieracium piliferum Hoppe, 1799",css,h
2327,102650,102650,"Hieracium tomentosum L., 1755",css,h
2333,102671,102671,"Hieracium umbellatum L., 1753",css,h
2333,102671,102671,"Hieracium umbellatum L., 1753",css,h
2343,102701,102701,"Hieracium villosum Jacq., 1762",css,h
17701,103034,103034,"Huperzia selago (L.) Bernh. ex Schrank & Mart., 1829",css,c
17701,103034,103034,"Huperzia selago (L.) Bernh. ex Schrank & Mart., 1829",css,c
8310,103260,103260,"Hypericum coris L., 1753",css,z
2440,103608,103608,"Inula conyza DC., 1836",css,h
2430,103631,103631,"Inula hirta L., 1753",css,h
2431,103639,103639,"Inula montana L., 1753",css,h
2440,103651,103651,"Inula spiraeifolia L., 1759",css,h
2440,103651,103651,"Inula spiraeifolia L., 1759",css,h
2440,103651,103651,"Inula spiraeifolia L., 1759",css,h
14575,104123,104123,"Juncus arcticus Willd., 1799",css,g
14607,104183,104183,"Juncus filiformis L., 1753",css,g
14660,104362,104362,"Juncus trifidus L., 1753",css,h
14664,104363,104363,"Juncus triglumis L., 1753",css,h
16420,104613,104613,"Koeleria cenisia Reut. ex E.Rev., 1873",css,h
16420,104613,104613,"Koeleria cenisia Reut. ex E.Rev., 1873",css,h
16420,104613,104613,"Koeleria cenisia Reut. ex E.Rev., 1873",css,h
16434,104665,104665,"Koeleria pyramidata (Lam.) P.Beauv., 1812",css,h
16434,104665,104665,"Koeleria pyramidata (Lam.) P.Beauv., 1812",css,h
16434,104665,104665,"Koeleria pyramidata (Lam.) P.Beauv., 1812",css,h
16443,137044,137044,Koeleria vallesiana (Honck.) Gaudin subsp. vallesiana,css,h
2463,104764,104764,"Lactuca perennis L., 1753",css,h
7128,105280,105280,"Lathyrus vernus (L.) Bernh., 1800",css,g
2550,105772,105772,"Leucanthemum atratum (Jacq.) DC., 1838",css,h
2550,105772,105772,"Leucanthemum atratum (Jacq.) DC., 1838",css,h
2550,105772,105772,"Leucanthemum atratum (Jacq.) DC., 1838",css,h
9041,106287,106287,"Linum campanulatum L., 1753",css,c
9041,106287,106287,"Linum campanulatum L., 1753",css,c
9068,137383,137383,"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978",css,z
9068,137383,137383,"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978",css,z
9068,137383,137383,"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978",css,z
9068,137383,137383,"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978",css,z
9068,137383,137383,"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978",css,z
9068,137383,137383,"Linum suffruticosum subsp. appressum (Caball.) Rivas Mart., 1978",css,z
14668,106813,106813,"Luzula alpinopilosa (Chaix) Breistr., 1947",css,h
14678,106828,106828,"Luzula forsteri (Sm.) DC., 1806",css,h
14687,106838,106838,"Luzula lutea (All.) DC., 1805",css,h
14690,106839,106839,"Luzula luzulina (Vill.) Dalla Torre & Sarnth., 1909",css,g
14690,106839,106839,"Luzula luzulina (Vill.) Dalla Torre & Sarnth., 1909",css,g
14690,106839,106839,"Luzula luzulina (Vill.) Dalla Torre & Sarnth., 1909",css,g
8595,107038,107038,"Lycopus europaeus L., 1753",css,g
13809,107158,107158,"Maianthemum bifolium (L.) F.W.Schmidt, 1794",css,g
13809,107158,107158,"Maianthemum bifolium (L.) F.W.Schmidt, 1794",css,g
13809,107158,107158,"Maianthemum bifolium (L.) F.W.Schmidt, 1794",css,g
16486,107851,107851,"Melica ciliata L., 1753",css,h
16495,107867,107867,"Melica minuta L., 1767",css,h
16495,107867,107867,"Melica minuta L., 1767",css,h
16495,107867,107867,"Melica minuta L., 1767",css,h
16495,107867,107867,"Melica minuta L., 1767",css,h
16495,107867,107867,"Melica minuta L., 1767",css,h
16504,107880,107880,"Melica uniflora Retz., 1779",css,g
16504,107880,107880,"Melica uniflora Retz., 1779",css,g
16504,107880,107880,"Melica uniflora Retz., 1779",css,g
8611,108003,108003,"Melittis melissophyllum L., 1753",css,g-h
9183,108345,108345,"Menyanthes trifoliata L., 1753",css,g
5250,137836,137836,Minuartia recurva (All.) Schinz & Thell. subsp. recurva,css,c
5250,137836,137836,Minuartia recurva (All.) Schinz & Thell. subsp. recurva,css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5254,108613,108613,"Minuartia rostrata (Pers.) Rchb., 1842",css,c
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5256,108614,108614,"Minuartia rubra (Scop.) McNeill, 1963",css,t
5262,137845,137845,Minuartia rupestris (Scop.) Schinz & Thell. subsp. rupestris,css,c
5262,137845,137845,Minuartia rupestris (Scop.) Schinz & Thell. subsp. rupestris,css,c
5262,137845,137845,Minuartia rupestris (Scop.) Schinz & Thell. subsp. rupestris,css,c
5263,108616,108616,"Minuartia sedoides (L.) Hiern, 1899",css,c
5263,108616,108616,"Minuartia sedoides (L.) Hiern, 1899",css,c
5263,108616,108616,"Minuartia sedoides (L.) Hiern, 1899",css,c
5269,108622,108622,"Minuartia villarii (Balb.) Wilczek & Chenevard, 1912",css,h
5269,108622,108622,"Minuartia villarii (Balb.) Wilczek & Chenevard, 1912",css,h
5269,108622,108622,"Minuartia villarii (Balb.) Wilczek & Chenevard, 1912",css,h
5269,108622,108622,"Minuartia villarii (Balb.) Wilczek & Chenevard, 1912",css,h
5272,108680,108680,"Moehringia ciliata (Scop.) Dalla Torre, 1882",css,c
5280,108686,108686,"Moehringia muscosa L., 1753",css,c
5280,108686,108686,"Moehringia muscosa L., 1753",css,c
5287,108694,108694,"Moehringia sedoides (Pers.) Cumino ex Loisel., 1807",css,c
5287,108694,108694,"Moehringia sedoides (Pers.) Cumino ex Loisel., 1807",css,c
5287,108694,108694,"Moehringia sedoides (Pers.) Cumino ex Loisel., 1807",css,c
16525,137868,137868,Molinia caerulea (L.) Moench subsp. caerulea,css,h
16524,137867,137867,"Molinia caerulea subsp. arundinacea (Schrank) K.Richt., 1890",css,h
16524,137867,137867,"Molinia caerulea subsp. arundinacea (Schrank) K.Richt., 1890",css,h
16524,137867,137867,"Molinia caerulea subsp. arundinacea (Schrank) K.Richt., 1890",css,h
16524,137867,137867,"Molinia caerulea subsp. arundinacea (Schrank) K.Richt., 1890",css,h
16524,137867,137867,"Molinia caerulea subsp. arundinacea (Schrank) K.Richt., 1890",css,h
16538,109366,109366,"Nardus stricta L., 1753",css,h
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4350,109672,109672,"Noccaea corymbosa (J.Gay) F.K.Mey., 1973",css,c
4356,109680,109680,"Noccaea rotundifolia (L.) Moench, 1802",css,c
7384,110129,110129,"Onobrychis saxatilis (L.) Lam., 1779",css,h
7384,110129,110129,"Onobrychis saxatilis (L.) Lam., 1779",css,h
7386,110134,110134,"Onobrychis supina (Chaix ex Vill.) DC., 1805",css,h
7386,110134,110134,"Onobrychis supina (Chaix ex Vill.) DC., 1805",css,h
7386,110134,110134,"Onobrychis supina (Chaix ex Vill.) DC., 1805",css,h
7419,110221,110221,"Ononis pusilla L., 1759",css,c
7419,110221,110221,"Ononis pusilla L., 1759",css,c
17737,110313,110313,"Ophioglossum vulgatum L., 1753",css,g
17737,110313,110313,"Ophioglossum vulgatum L., 1753",css,g
10019,111960,111960,"Oxyria digyna (L.) Hill, 1768",css,h
10019,111960,111960,"Oxyria digyna (L.) Hill, 1768",css,h
7489,111981,111981,"Oxytropis helvetica Scheele, 1843",css,h
7489,111981,111981,"Oxytropis helvetica Scheele, 1843",css,h
7489,111981,111981,"Oxytropis helvetica Scheele, 1843",css,h
7489,111981,111981,"Oxytropis helvetica Scheele, 1843",css,h
9591,112426,112426,"Parnassia palustris L., 1753",css,h
8413,138616,138616,"Paronychia kapela subsp. serpyllifolia (Chaix) Graebn., 1919",css,c-h
8413,138616,138616,"Paronychia kapela subsp. serpyllifolia (Chaix) Graebn., 1919",css,c-h
8413,138616,138616,"Paronychia kapela subsp. serpyllifolia (Chaix) Graebn., 1919",css,c-h
8415,112453,112453,"Paronychia polygonifolia (Vill.) DC., 1805",css,c-h
8415,112453,112453,"Paronychia polygonifolia (Vill.) DC., 1805",css,c-h
8415,112453,112453,"Paronychia polygonifolia (Vill.) DC., 1805",css,c-h
8415,112453,112453,"Paronychia polygonifolia (Vill.) DC., 1805",css,c-h
8415,112453,112453,"Paronychia polygonifolia (Vill.) DC., 1805",css,c-h
12662,112573,112573,"Pedicularis cenisia Gaudin, 1829",css,h.hp
12662,112573,112573,"Pedicularis cenisia Gaudin, 1829",css,h.hp
12663,112574,112574,"Pedicularis comosa L., 1753",css,h.hp
12667,112577,112577,"Pedicularis foliosa L., 1767",css,h.hp
12668,112579,112579,"Pedicularis gyroflexa Vill., 1785",css,h.hp
12670,112584,112584,"Pedicularis kerneri Dalla Torre, 1882",css,h.hp
